abstained_unmatched,classifier,column,correct,dataset,declared,false_links,fit_and_eval_seconds,lambda,missing_matches,n_fit_pairs,n_train_negative_pairs,n_train_pairs,n_train_positive_pairs,n_true_records,n_unmatched_records,n_validation_pairs,negative_to_positive_ratio,protocol_source,psi,seed,seed_role,side,sklearn_version,threshold,threshold_grid_extreme,threshold_grid_high,threshold_grid_low,validation_f1,warnings,xgboost_version
0,XGB,forced-1:1,339,ECOM,540,201,0.3086707592010498,0.37222222222222223,1,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0018484288354898336,47,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.6603174603174603,[],3.3.0
0,XGB,forced-1:1,349,ECOM,541,192,0.30507564544677734,0.35489833641404805,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,48,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.670846394984326,[],3.3.0
0,XGB,forced-1:1,321,ECOM,532,211,0.3566136360168457,0.3966165413533835,9,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0166358595194085,49,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.6688963210702341,[],3.3.0
0,XGB,forced-1:1,336,ECOM,541,205,0.36293458938598633,0.3789279112754159,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,50,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.6625386996904025,[],3.3.0
0,XGB,forced-1:1,344,ECOM,540,196,0.36353349685668945,0.362962962962963,1,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0018484288354898336,51,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.6708074534161491,[],3.3.0
0,MLP,forced-1:1,386,ECOM,541,155,0.3257136344909668,0.28650646950092423,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,42,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.6792452830188679,[],3.3.0
0,MLP,forced-1:1,369,ECOM,512,143,0.34462952613830566,0.279296875,29,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.053604436229205174,43,primary,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.6915254237288135,[],3.3.0
0,MLP,forced-1:1,378,ECOM,529,151,0.358461856842041,0.28544423440453687,12,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.022181146025878003,44,primary,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.6759581881533101,[],3.3.0
0,MLP,forced-1:1,387,ECOM,508,121,0.2731964588165283,0.23818897637795275,33,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.06099815157116451,45,diagnostic,bi-encoder,1.9.0,0.40000000000000013,False,False,False,0.6690140845070423,[],3.3.0
0,MLP,forced-1:1,373,ECOM,541,168,0.3920295238494873,0.31053604436229204,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,46,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.6792452830188679,[],3.3.0
0,MLP,forced-1:1,376,ECOM,541,165,0.36957526206970215,0.3049907578558225,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,47,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.6666666666666666,[],3.3.0
0,MLP,forced-1:1,392,ECOM,541,149,0.4548475742340088,0.2754158964879852,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0,48,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.6666666666666666,[],3.3.0
0,MLP,forced-1:1,301,ECOM,412,111,0.30953168869018555,0.26941747572815533,129,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.23844731977818853,49,diagnostic,bi-encoder,1.9.0,0.45000000000000007,False,False,False,0.675,[],3.3.0
0,MLP,forced-1:1,395,ECOM,535,140,0.24599027633666992,0.2616822429906542,6,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.011090573012939002,50,diagnostic,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.6754098360655738,[],3.3.0
0,MLP,forced-1:1,389,ECOM,537,148,0.2812333106994629,0.2756052141527002,4,864,540,1080,540,541,0,216,1.0,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.0073937153419593345,51,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.6688524590163935,[],3.3.0
0,LR,k=5,259,ECOM,425,166,0.08216691017150879,0.3905882352941176,116,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2144177449168207,42,primary,string,1.9.0,0.25000000000000006,False,False,False,0.39009287925696595,[],3.3.0
0,LR,k=5,204,ECOM,289,85,0.08081769943237305,0.29411764705882354,252,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4658040665434381,43,primary,string,1.9.0,0.30000000000000004,False,False,False,0.4435146443514644,[],3.3.0
0,LR,k=5,191,ECOM,291,100,0.08178305625915527,0.3436426116838488,250,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.46210720887245843,44,primary,string,1.9.0,0.30000000000000004,False,False,False,0.431924882629108,[],3.3.0
0,LR,k=5,304,ECOM,488,184,0.08254408836364746,0.3770491803278688,53,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.09796672828096119,45,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.4444444444444444,[],3.3.0
0,LR,k=5,234,ECOM,423,189,0.08230280876159668,0.44680851063829785,118,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.21811460258780038,46,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.4861111111111111,[],3.3.0
0,LR,k=5,208,ECOM,321,113,0.08248090744018555,0.35202492211838005,220,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4066543438077634,47,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.46473029045643155,[],3.3.0
0,LR,k=5,271,ECOM,438,167,0.08275270462036133,0.3812785388127854,103,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.19038817005545286,48,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.46153846153846156,[],3.3.0
0,LR,k=5,191,ECOM,277,86,0.08050370216369629,0.3104693140794224,264,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4879852125693161,49,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.4107142857142857,[],3.3.0
0,LR,k=5,278,ECOM,436,158,0.08022689819335938,0.3623853211009174,105,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.19408502772643252,50,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.4424778761061947,[],3.3.0
0,LR,k=5,196,ECOM,291,95,0.08111763000488281,0.32646048109965636,250,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.46210720887245843,51,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.452991452991453,[],3.3.0
0,SVM,k=5,149,ECOM,211,62,0.4738483428955078,0.2938388625592417,330,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.609981515711645,42,primary,string,1.9.0,0.20000000000000004,False,False,False,0.3333333333333333,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,135,ECOM,179,44,0.48758530616760254,0.24581005586592178,362,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6691312384473198,43,primary,string,1.9.0,0.20000000000000004,False,False,False,0.4022346368715084,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,144,ECOM,214,70,0.4892456531524658,0.32710280373831774,327,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6044362292051756,44,primary,string,1.9.0,0.20000000000000004,False,False,False,0.3793103448275862,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,158,ECOM,208,50,0.5060906410217285,0.2403846153846154,333,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6155268022181146,45,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.3391812865497076,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,138,ECOM,204,66,0.48694491386413574,0.3235294117647059,337,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6229205175600739,46,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.40963855421686746,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,137,ECOM,196,59,0.4733004570007324,0.3010204081632653,345,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6377079482439926,47,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.3655913978494624,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,130,ECOM,188,58,0.48456597328186035,0.30851063829787234,353,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6524953789279113,48,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.40414507772020725,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,139,ECOM,195,56,0.4731016159057617,0.28717948717948716,346,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6395563770794824,49,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.34554973821989526,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,158,ECOM,207,49,0.48361897468566895,0.23671497584541062,334,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6173752310536045,50,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.3352601156069364,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,147,ECOM,200,53,0.487760066986084,0.265,341,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6303142329020333,51,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.39106145251396646,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=5,247,ECOM,505,258,0.31807494163513184,0.5108910891089109,36,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.066543438077634,42,primary,string,1.9.0,0.15000000000000002,False,False,False,0.40106951871657753,[],3.3.0
0,XGB,k=5,210,ECOM,379,169,0.31716084480285645,0.44591029023746703,162,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.29944547134935307,43,primary,string,1.9.0,0.25000000000000006,False,False,False,0.45323741007194246,[],3.3.0
0,XGB,k=5,210,ECOM,441,231,0.32039761543273926,0.5238095238095238,100,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.18484288354898337,44,primary,string,1.9.0,0.20000000000000004,False,False,False,0.41605839416058393,[],3.3.0
0,XGB,k=5,186,ECOM,311,125,0.3208920955657959,0.40192926045016075,230,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.42513863216266173,45,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.46551724137931033,[],3.3.0
0,XGB,k=5,209,ECOM,403,194,0.3201885223388672,0.4813895781637717,138,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.25508317929759705,46,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.5042016806722689,[],3.3.0
0,XGB,k=5,204,ECOM,440,236,0.32169342041015625,0.5363636363636364,101,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.1866913123844732,47,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.46540880503144655,[],3.3.0
0,XGB,k=5,184,ECOM,368,184,0.37731146812438965,0.5,173,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3197781885397412,48,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.45136186770428016,[],3.3.0
0,XGB,k=5,198,ECOM,362,164,0.37547922134399414,0.4530386740331492,179,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.33086876155268025,49,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.41975308641975306,[],3.3.0
0,XGB,k=5,227,ECOM,470,243,0.3791337013244629,0.5170212765957447,71,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.13123844731977818,50,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.4112676056338028,[],3.3.0
0,XGB,k=5,218,ECOM,442,224,0.3838803768157959,0.5067873303167421,99,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.18299445471349354,51,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.40129449838187703,[],3.3.0
0,MLP,k=5,208,ECOM,331,123,0.46817708015441895,0.3716012084592145,210,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.38817005545286504,42,primary,string,1.9.0,0.30000000000000004,False,False,False,0.4100418410041841,[],3.3.0
0,MLP,k=5,157,ECOM,207,50,0.4869110584259033,0.24154589371980675,334,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6173752310536045,43,primary,string,1.9.0,0.3500000000000001,False,False,False,0.4512820512820513,[],3.3.0
0,MLP,k=5,207,ECOM,319,112,0.5421469211578369,0.3510971786833856,222,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.41035120147874304,44,primary,string,1.9.0,0.30000000000000004,False,False,False,0.4661016949152542,[],3.3.0
0,MLP,k=5,293,ECOM,453,160,0.40996575355529785,0.35320088300220753,88,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.16266173752310537,45,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.4425770308123249,[],3.3.0
0,MLP,k=5,263,ECOM,464,201,0.6344959735870361,0.4331896551724138,77,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.1423290203327172,46,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.475,[],3.3.0
0,MLP,k=5,263,ECOM,443,180,0.5213713645935059,0.40632054176072235,98,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.18114602587800369,47,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.46153846153846156,[],3.3.0
0,MLP,k=5,267,ECOM,436,169,0.41005539894104004,0.3876146788990826,105,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.19408502772643252,48,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.46153846153846156,[],3.3.0
0,MLP,k=5,209,ECOM,309,100,0.4148976802825928,0.32362459546925565,232,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4288354898336414,49,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.41841004184100417,[],3.3.0
0,MLP,k=5,284,ECOM,443,159,0.4975771903991699,0.35891647855530473,98,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.18114602587800369,50,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.44314868804664725,[],3.3.0
0,MLP,k=5,238,ECOM,374,136,0.38161706924438477,0.36363636363636365,167,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.30868761552680224,51,diagnostic,string,1.9.0,0.30000000000000004,False,False,False,0.44299674267100975,[],3.3.0
0,LR,k=5,332,ECOM,452,120,0.08048152923583984,0.26548672566371684,89,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.1645101663585952,42,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4624624624624625,[],3.3.0
0,LR,k=5,238,ECOM,301,63,0.08103394508361816,0.20930232558139536,240,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4436229205175601,43,primary,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.4595744680851064,[],3.3.0
0,LR,k=5,276,ECOM,377,101,0.08064532279968262,0.26790450928381965,164,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3031423290203327,44,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.5390625,[],3.3.0
0,LR,k=5,372,ECOM,495,123,0.08195710182189941,0.24848484848484848,46,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.08502772643253234,45,diagnostic,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.44907407407407407,[],3.3.0
0,LR,k=5,211,ECOM,268,57,0.0804433822631836,0.2126865671641791,273,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5046210720887245,46,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.49523809523809526,[],3.3.0
0,LR,k=5,234,ECOM,314,80,0.08133935928344727,0.25477707006369427,227,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4195933456561922,47,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.5089285714285714,[],3.3.0
0,LR,k=5,224,ECOM,275,51,0.0800626277923584,0.18545454545454546,266,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.49168207024029575,48,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.5023255813953489,[],3.3.0
0,LR,k=5,269,ECOM,368,99,0.07999944686889648,0.26902173913043476,173,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3197781885397412,49,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4797047970479705,[],3.3.0
0,LR,k=5,237,ECOM,303,66,0.08031892776489258,0.21782178217821782,238,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4399260628465804,50,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.4864864864864865,[],3.3.0
0,LR,k=5,230,ECOM,301,71,0.08070683479309082,0.23588039867109634,240,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4436229205175601,51,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.5108225108225108,[],3.3.0
0,SVM,k=5,248,ECOM,325,77,0.42504405975341797,0.23692307692307693,216,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.39926062846580407,42,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.42990654205607476,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,197,ECOM,257,60,0.43047189712524414,0.23346303501945526,284,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5249537892791127,43,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4694835680751174,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,217,ECOM,304,87,0.43454885482788086,0.28618421052631576,237,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.43807763401109057,44,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.49246231155778897,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,224,ECOM,304,80,0.4340403079986572,0.2631578947368421,237,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.43807763401109057,45,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.3864734299516908,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,201,ECOM,259,58,0.4513828754425049,0.22393822393822393,282,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5212569316081331,46,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4878048780487805,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,235,ECOM,315,80,0.416825532913208,0.25396825396825395,226,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4177449168207024,47,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.5178571428571429,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,216,ECOM,273,57,0.4501163959503174,0.2087912087912088,268,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4953789279112754,48,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4931506849315068,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,211,ECOM,292,81,0.4185807704925537,0.2773972602739726,249,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4602587800369686,49,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4722222222222222,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,232,ECOM,300,68,0.4359440803527832,0.22666666666666666,241,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4454713493530499,50,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4688995215311005,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,211,ECOM,290,79,0.43918609619140625,0.27241379310344827,251,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.46395563770794823,51,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.5185185185185185,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=5,268,ECOM,433,165,0.3185567855834961,0.3810623556581986,108,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.19963031423290203,42,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.46545454545454545,[],3.3.0
0,XGB,k=5,249,ECOM,425,176,0.3207223415374756,0.41411764705882353,116,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2144177449168207,43,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.45695364238410596,[],3.3.0
0,XGB,k=5,233,ECOM,389,156,0.32004594802856445,0.40102827763496146,152,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2809611829944547,44,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4978540772532189,[],3.3.0
