record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
144,journals/sigmod/ChristoffelPSL98,True,4,yC3NWP247K8J,0.9678906287498201,0.9560135897077573,0.011877039042062831,0.5500000000000002,True,correct,DBLP,42,True,correct
145,journals/sigmod/HasanFV96,True,3,m2CCumFeAWgJ,0.9899458881628458,0.9707463672508052,0.01919952091204058,0.5500000000000002,True,correct,DBLP,42,True,correct
146,journals/sigmod/Jarke95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202671%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.989945902331112,0.015488733897833123,0.9744571684332789,0.5500000000000002,True,correct,DBLP,42,True,correct
147,conf/sigmod/ChanI99,True,2,kNT7yt823K8J,0.9358462949710002,0.9334287687631762,0.0024175262078240944,0.5500000000000002,True,correct,DBLP,42,True,correct
148,conf/sigmod/VriesMNK02,True,1,dVn0Led5JLAJ,0.977386799645436,0.0003939402543663655,0.9769928593910696,0.5500000000000002,True,correct,DBLP,42,True,correct
149,conf/vldb/YuSLJ02,True,3,6EJ6A2y_U1IJ,0.9874860623113095,0.9532925422180787,0.034193520093230845,0.5500000000000002,True,correct,DBLP,42,True,correct
150,journals/sigmod/KuoM96,True,1,vmwgqLkw0NUJ,0.9741080896128027,0.003084649664348882,0.9710234399484539,0.5500000000000002,True,correct,DBLP,42,True,correct
151,journals/sigmod/EisenbergM99,True,4,Z1P9QnSfDuAJ,0.9881067701494111,0.9714565017944429,0.01665026835496819,0.5500000000000002,True,correct,DBLP,42,True,correct
152,conf/vldb/McKennaBHT96,True,1,0tZaTV3W05wJ,0.9821546222818303,0.011325118681741245,0.970829503600089,0.5500000000000002,True,correct,DBLP,42,True,correct
153,conf/vldb/Koch03,True,1,rhxIrsQkm5AJ,0.9480144595001077,0.000525594268778287,0.9474888652313294,0.5500000000000002,True,correct,DBLP,42,True,correct
154,journals/tods/JacoxS03,True,1,ujD_9YAZctUJ,0.9764328106176591,0.003471132368986153,0.972961678248673,0.5500000000000002,True,correct,DBLP,42,True,correct
155,journals/sigmod/DogacDATKCD98,True,3,vG5FK8BJkZgJ,0.9880544142366058,0.6462787834004534,0.34177563083615237,0.5500000000000002,True,correct,DBLP,42,True,correct
156,journals/sigmod/Widom95a,False,0,xgdBJbatYcIJ,0.6204587343685951,0.5007928686734888,0.11966586569510629,0.5500000000000002,True,false_link,DBLP,42,False,unmatched_abstention
157,conf/vldb/AmsalegFG95,True,3,-9bXTTM_M4cJ,0.9826248456327394,0.781585811387315,0.20103903424542446,0.5500000000000002,True,correct,DBLP,42,True,correct
158,journals/sigmod/Segev94,False,0,ntqMqfgRXM4J,0.5871743599185598,0.5006128668743557,0.08656149304420413,0.5500000000000002,True,false_link,DBLP,42,False,unmatched_abstention
159,conf/vldb/Blum99,True,1,EYfIweE8pHEJ,0.9709506517926567,0.0002555650645588524,0.9706950867280979,0.5500000000000002,True,correct,DBLP,42,True,correct
160,journals/vldb/CasatiSG01,True,1,NB7ni1bVHM8J,0.028685678574736882,0.01691025402197233,0.011775424552764552,0.5500000000000002,False,missing_match,DBLP,42,False,missing_match
161,conf/vldb/KemperKW99,False,0,v-kvo2hnsgkJ,0.029327990291366415,0.0009477588226350185,0.028380231468731396,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
162,journals/sigmod/Gallagher94,True,1,PVm9r7wHzDAJ,0.989945903844589,0.005711706317812469,0.9842341975267765,0.5500000000000002,True,correct,DBLP,42,True,correct
163,journals/sigmod/Ozsu01,False,0,NHxHsUH9L5MJ,0.09421602229806998,0.0677178423100633,0.026498179988006687,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
164,conf/sigmod/Stonebraker03,True,1,_CGWFOx5yt0J,0.962501857698262,0.0014088977975792482,0.9610929599006828,0.5500000000000002,True,correct,DBLP,42,True,correct
165,conf/vldb/BaralisW94,True,2,q-td2YANr18J,0.9837362901171285,0.9295401107356991,0.0541961793814294,0.5500000000000002,True,correct,DBLP,42,True,correct
166,journals/sigmod/ChongFTSYKDJJ03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777000%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9485333568347234,0.0013869989638146218,0.9471463578709087,0.5500000000000002,True,correct,DBLP,42,True,correct
167,conf/sigmod/BilirisP94,True,1,KYhmilHkq_IJ,0.9900067733461901,0.007441026417552945,0.9825657469286372,0.5500000000000002,True,correct,DBLP,42,True,correct
168,conf/sigmod/AbadiC02,True,1,f2Lea-RN8dsJ,0.8938664140930019,0.0009821973446943134,0.8928842167483076,0.5500000000000002,True,correct,DBLP,42,True,correct
169,conf/vldb/Moni96,True,1,gbjXwFztQTsJ,0.9837362788441624,0.0006351250625701994,0.9831011537815921,0.5500000000000002,True,correct,DBLP,42,True,correct
170,journals/sigmod/SchmidtWKFCMB01,True,3,fc8y9x82jqAJ,0.9861102938116972,0.9713358321175308,0.014774461694166408,0.5500000000000002,True,correct,DBLP,42,True,correct
171,journals/sigmod/Franklin97,False,0,_cil6uzFNtsJ,0.49169164855700787,0.4836675602658967,0.008024088291111175,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
172,conf/vldb/PirotteZMY94,True,1,8s-SP8sAvQAJ,0.9730975071591103,0.0027059019093993194,0.9703916052497109,0.5500000000000002,True,correct,DBLP,42,True,correct
173,conf/vldb/GuptaHQ95,True,5,VCSbj6MwKlgJ,0.9896446677824214,0.890647013013369,0.09899765476905242,0.5500000000000002,True,correct,DBLP,42,True,correct
174,conf/vldb/CosleyLP02,True,2,BTalXWt3faUJ,0.9882988433610805,0.5051865325073681,0.4831123108537124,0.5500000000000002,True,correct,DBLP,42,True,correct
175,conf/vldb/WangZ00,True,2,eDa9jQWsTMoJ,0.9836351753450255,0.846246002416686,0.13738917292833952,0.5500000000000002,True,correct,DBLP,42,True,correct
176,conf/vldb/LuoNEW03,True,1,8n1UIzMm4VMJ,0.9792222929476985,0.0005455768590738948,0.9786767160886246,0.5500000000000002,True,correct,DBLP,42,True,correct
177,conf/vldb/KumarRRT99,True,2,fJn_2E8aihYJ,0.9896446820108218,0.9654962096981469,0.024148472312674918,0.5500000000000002,True,correct,DBLP,42,True,correct
178,conf/vldb/JaedickeM99,True,3,zh6yaOX2xiQJ,0.9832649301175749,0.9645598596892344,0.018705070428340465,0.5500000000000002,True,correct,DBLP,42,True,correct
179,conf/vldb/GotoK02,True,1,2Pc6rKYB8ykJ,0.9896446898796648,0.14628682126139345,0.8433578686182713,0.5500000000000002,True,correct,DBLP,42,True,correct
180,conf/sigmod/MotakisZ97,True,4,e8OIK3dEo6EJ,0.9025014078906237,0.7800901341786064,0.12241127371201732,0.5500000000000002,True,correct,DBLP,42,True,correct
181,conf/vldb/Graefe99,True,1,3m-KKBVF8KkJ,0.983736269162836,0.05640734786622285,0.9273289212966132,0.5500000000000002,True,correct,DBLP,42,True,correct
182,journals/sigmod/Huyn01,True,1,KNYDz76C_HsJ,0.9899459167792479,0.012680223220499802,0.9772656935587481,0.5500000000000002,True,correct,DBLP,42,True,correct
183,conf/sigmod/WangTYGWP02,True,2,loFIbaxAcG0J,0.8260573935717618,0.5573735991529603,0.2686837944188015,0.5500000000000002,True,correct,DBLP,42,True,correct
184,journals/sigmod/HaritsaS96,True,1,2w2qkhr3k3kJ,0.5174308239386278,0.47049399294389,0.04693683099473783,0.5500000000000002,False,missing_match,DBLP,42,True,correct
185,conf/vldb/BouganimNPW03,True,1,5oXuo8dJ6qAJ,0.9828310412698744,0.390450572986345,0.5923804682835294,0.5500000000000002,True,correct,DBLP,42,True,correct
186,journals/sigmod/ONeilG95,True,5,ZF4UVaOvyTIJ,0.9648698246422107,0.955341351972372,0.009528472669838695,0.5500000000000002,True,correct,DBLP,42,True,correct
187,journals/sigmod/RossCGJBV99,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290599%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5271454648590562,0.525467207579501,0.0016782572795551731,0.5500000000000002,False,unmatched_abstention,DBLP,42,True,false_link
188,conf/vldb/MendelzonV00,True,2,AQLsLBctUI4J,0.9714110836498276,0.08826889689840459,0.8831421867514231,0.5500000000000002,True,correct,DBLP,42,True,correct
189,journals/sigmod/X95,False,0,url:http://ieeexplore.ieee.org/iel5/2/4048/x0715521.pdf,0.04887239434939085,0.0017428049860441395,0.047129589363346706,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
190,conf/sigmod/DasGR03,True,1,JaJKfzmaEBYJ,0.9625018777724945,0.02272523886135317,0.9397766389111414,0.5500000000000002,True,correct,DBLP,42,True,correct
191,conf/vldb/GhoshPSH02,True,1,2dlOojuSNeIJ,0.9792056686646682,0.0005424872741289431,0.9786631813905392,0.5500000000000002,True,correct,DBLP,42,True,correct
192,conf/sigmod/GeorgeH97,True,3,Ah9B3bWU0jEJ,0.9900067680855172,0.9271702420527784,0.06283652603273882,0.5500000000000002,True,correct,DBLP,42,True,correct
193,conf/sigmod/RamaswamyRS00,True,2,VJIHPbki2uAJ,0.9677383580951489,0.6673624710299001,0.30037588706524876,0.5500000000000002,True,correct,DBLP,42,True,correct
194,conf/vldb/ChoenniV00,True,1,R1j3CdeOlwsJ,0.9896446663654694,0.0876339955633347,0.9020106708021347,0.5500000000000002,True,correct,DBLP,42,True,correct
195,conf/sigmod/AggarwalPWYP99,True,2,G3dX_RTA26MJ,0.9840977892349783,0.6786811700299465,0.3054166192050317,0.5500000000000002,True,correct,DBLP,42,True,correct
196,journals/sigmod/Qian95b,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219772%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9899458895389995,0.02384726481421582,0.9660986247247837,0.5500000000000002,True,correct,DBLP,42,True,correct
197,conf/vldb/NgC97,True,2,J7mY8RlpTKMJ,0.9677387527785538,0.8978455700612961,0.06989318271725775,0.5500000000000002,True,correct,DBLP,42,True,correct
198,journals/sigmod/SegevJS95,True,1,2kiNfwTpqp4J,0.5528857191593382,0.003172560308338318,0.5497131588509998,0.5500000000000002,True,correct,DBLP,42,True,correct
199,conf/vldb/ShegalovWBL02,True,2,CzVyfZe-kj0J,0.9867938916978334,0.9498355564952405,0.03695833520259284,0.5500000000000002,True,correct,DBLP,42,True,correct
200,conf/vldb/BohannonLRSSS97,True,4,GzK2N5eQ0pQJ,0.9749531210136433,0.9734972209248967,0.0014559000887466311,0.5500000000000002,True,correct,DBLP,42,True,correct
201,conf/sigmod/ChaudhuriMN99,True,3,U0w9W7YcsZwJ,0.9427793648270301,0.8962903560625362,0.04648900876449391,0.5500000000000002,True,correct,DBLP,42,True,correct
202,conf/vldb/MarianS03,True,3,JVvFcEnXBmkJ,0.9837362777380979,0.7380190593845098,0.24571721835358806,0.5500000000000002,True,correct,DBLP,42,True,correct
203,journals/sigmod/Qian96a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D234903%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.980756529427512,0.0005716800934107241,0.9801848493341013,0.5500000000000002,True,correct,DBLP,42,True,correct
204,conf/vldb/MargaritisFT01,True,2,z2EsEsrBfsYJ,0.9837362969742561,0.5691456116595256,0.41459068531473053,0.5500000000000002,True,correct,DBLP,42,True,correct
205,conf/vldb/YuPM03,True,2,ZEEZqsnVCyYJ,0.983736293656066,0.0032817738280029028,0.9804545198280631,0.5500000000000002,True,correct,DBLP,42,True,correct
206,journals/sigmod/Widom96b,False,0,xgdBJbatYcIJ,0.5168169457949334,0.4527824713139613,0.0640344744809721,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
207,conf/vldb/MedianoCD94,True,1,qwjRkZuiMHsJ,0.9373571144015275,0.000612264009780655,0.9367448503917468,0.5500000000000002,True,correct,DBLP,42,True,correct
208,conf/sigmod/Faloutsos95,True,1,R0xUZUxSGmwJ,0.38749610524695727,0.00660318314981632,0.38089292209714093,0.5500000000000002,False,missing_match,DBLP,42,True,correct
209,conf/vldb/BenediktCFRZZ02,True,1,7xe6Gp9fIEEJ,0.7490648693740086,0.000843662649800056,0.7482212067242086,0.5500000000000002,True,correct,DBLP,42,True,correct
210,journals/sigmod/RamirezSP94,True,1,V2WMOB42Gj0J,0.9696687667184195,0.0015249401663200268,0.9681438265520995,0.5500000000000002,True,correct,DBLP,42,True,correct
211,conf/vldb/MiklauS03,True,1,cJUP6vfSm50J,0.983736293656066,0.3542335601729459,0.62950273348312,0.5500000000000002,True,correct,DBLP,42,True,correct
212,conf/vldb/DillKMRST01,True,3,eZoS-yciSRsJ,0.9544842266372573,0.8149701121144667,0.1395141145227906,0.5500000000000002,True,correct,DBLP,42,True,correct
213,journals/sigmod/Stirling03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776997%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9820127179976776,0.41863903281716885,0.5633736851805088,0.5500000000000002,True,correct,DBLP,42,True,correct
214,conf/vldb/Brodie00,True,1,uFCOiVkDZE8J,0.9725960423694862,0.4195773145324752,0.5530187278370109,0.5500000000000002,True,correct,DBLP,42,True,correct
215,conf/sigmod/BertinoCF01,True,1,JSzfxAgs4pgJ,0.9857590912781206,0.651866511260191,0.33389258001792954,0.5500000000000002,True,correct,DBLP,42,True,correct
216,conf/sigmod/Mylopoulos98,True,3,vU_Vo2059VUJ,0.9735391310488781,0.9211935051538672,0.052345625895010905,0.5500000000000002,True,correct,DBLP,42,True,correct
217,journals/sigmod/Liu01a,False,0,url:http://doi.wiley.com/10.1002/tl.7700,0.4687226581031545,0.4091197330837208,0.059602925019433706,0.5500000000000002,False,unmatched_abstention,DBLP,42,False,unmatched_abstention
218,conf/vldb/PereiraFJLS01,True,2,Cd6A4nsDnkQJ,0.9669389648754362,0.9471846546708419,0.019754310204594283,0.5500000000000002,True,correct,DBLP,42,True,correct
219,journals/tods/SrivastavaSRN95,True,2,zm3D83ZiU4UJ,0.9833620958974006,0.9239175067314292,0.059444589165971395,0.5500000000000002,True,correct,DBLP,42,True,correct
220,conf/sigmod/Dullmann99,True,1,5bp8rSFAkzEJ,0.5820170159398617,0.12810156181697835,0.4539154541228833,0.5500000000000002,True,correct,DBLP,42,False,missing_match
221,conf/sigmod/GuptaMR95,True,4,ELtcV7mOQDgJ,0.972069886825958,0.8309762731919573,0.14109361363400064,0.5500000000000002,True,correct,DBLP,42,True,correct
222,conf/vldb/FlorescuHKLRWCSA03,True,2,1KSfxI44iGUJ,0.9672131654500893,0.950428369621665,0.016784795828424293,0.5500000000000002,True,correct,DBLP,42,True,correct
223,conf/vldb/ChangG97,True,6,2SYiXa0vGN4J,0.983736269162836,0.948442204256455,0.035294064906380984,0.5500000000000002,True,correct,DBLP,42,True,correct
224,conf/vldb/AbiteboulAAACHHMMMMSTV99,True,2,2MSe6dRu6OcJ,0.9073612855527656,0.8969389600641233,0.010422325488642303,0.5500000000000002,True,correct,DBLP,42,True,correct
225,conf/sigmod/GardarinMP95,True,4,l-9pykkOVrkJ,0.9519628780726132,0.9062433979785758,0.04571948009403737,0.5500000000000002,True,correct,DBLP,42,True,correct
226,conf/vldb/GyssensL97,True,8,7jSBx3h3cvUJ,0.9620427285838334,0.92464854728165,0.037394181302183416,0.5500000000000002,True,correct,DBLP,42,True,correct
227,conf/vldb/FukudaMMT96,True,1,B8_0dK37qcsJ,0.9845202300100279,0.1770241667202645,0.8074960632897634,0.5500000000000002,True,correct,DBLP,42,True,correct
228,journals/sigmod/ReichB98,True,2,HzOZXA_VJk8J,0.989945909623845,0.5868981076335983,0.4030478019902467,0.5500000000000002,True,correct,DBLP,42,True,correct
229,conf/vldb/ArionBCDMP03,True,2,LIjye8V-mM0J,0.9415194648869286,0.9376909198270326,0.003828545059896049,0.5500000000000002,True,correct,DBLP,42,True,correct
230,conf/vldb/FangSGMU98,True,5,MdwCZg0RBHYJ,0.9881762782252178,0.9104698681878063,0.07770641003741152,0.5500000000000002,True,correct,DBLP,42,True,correct
231,journals/vldb/EvangelidisS97,True,1,5dnYlEMQTb0J,0.9660060696862487,0.57121984962579,0.3947862200604587,0.5500000000000002,True,correct,DBLP,42,True,correct
232,conf/vldb/MaratheS97,True,2,vBUROMKYmQYJ,0.9675531991328559,0.002192391688646985,0.9653608074442089,0.5500000000000002,True,correct,DBLP,42,True,correct
233,conf/sigmod/HullZ96,True,2,H1E3GuQcoUAJ,0.9900067680855172,0.5132590695110252,0.47674769857449206,0.5500000000000002,True,correct,DBLP,42,True,correct
234,conf/vldb/PanRAMOHAMV02,True,1,F9Fe5NfpK6MJ,0.9836338716305988,0.0008792791187776727,0.9827545925118211,0.5500000000000002,True,correct,DBLP,42,True,correct
235,conf/sigmod/ChangG99,True,4,8Yt1Mba9-wQJ,0.9861944488593364,0.9284326609681361,0.057761787891200234,0.5500000000000002,True,correct,DBLP,42,True,correct
236,conf/vldb/SistlaYLL95,True,3,HtTNmhCJY-oJ,0.9700944329752391,0.9434681698397315,0.026626263135507644,0.5500000000000002,True,correct,DBLP,42,True,correct
237,conf/sigmod/MinPC03,True,1,JjrRZt4ONqMJ,0.9389486174409423,0.01180767483527075,0.9271409426056715,0.5500000000000002,True,correct,DBLP,42,True,correct
238,conf/sigmod/GebhardtJJ97,True,3,9mbr0dyW1NgJ,0.9814276507057283,0.9375258968121275,0.04390175389360085,0.5500000000000002,True,correct,DBLP,42,True,correct
239,journals/vldb/BarbaraI95,True,10,kooQijVBMscJ,0.9777845142034023,0.9638490192093011,0.013935494994101183,0.5500000000000002,True,correct,DBLP,42,True,correct
240,journals/sigmod/KannanKIK03,True,1,h_tDfTvsR0QJ,0.9827882324589909,0.07451300275821122,0.9082752297007797,0.5500000000000002,True,correct,DBLP,42,True,correct
241,conf/vldb/Cluet03,True,1,faRBjw1op8YJ,0.9837363029460646,0.00120004764073282,0.9825362553053318,0.5500000000000002,True,correct,DBLP,42,True,correct
242,conf/sigmod/MissikoffT94,True,1,nxNSfctbGWAJ,0.9883342406904594,0.00924967743781845,0.9790845632526409,0.5500000000000002,True,correct,DBLP,42,True,correct
243,conf/vldb/WienerN95,True,2,Y1lEnVPl6d8J,0.9780043744428585,0.24668837140524955,0.7313160030376089,0.5500000000000002,True,correct,DBLP,42,True,correct
244,conf/sigmod/Amer-YahiaFSX03,True,3,7-b5YXuGJS0J,0.9579175451723144,0.8099816941763704,0.14793585099594397,0.5500000000000002,True,correct,DBLP,42,True,correct
245,journals/tods/RosenthalR94,True,1,zM422IjZcPgJ,0.9849681603082908,0.06786569798835691,0.9171024623199339,0.5500000000000002,True,correct,DBLP,42,True,correct
246,conf/vldb/LeeLWS97,True,2,3k61gi_ld_UJ,0.9785692609527814,0.9299791904051544,0.048590070547626985,0.5500000000000002,True,correct,DBLP,42,True,correct
247,journals/vldb/ChanGR03,True,2,7rn7AHVs1YUJ,0.9727822479018592,0.849701598636808,0.12308064926505113,0.5500000000000002,True,correct,DBLP,42,True,correct
248,journals/vldb/ChuaCL03,True,1,MY0lTfhxnr4J,0.9561604360801025,0.00039919821485482227,0.9557612378652477,0.5500000000000002,True,correct,DBLP,42,True,correct
249,journals/sigmod/Dogac02,True,1,KX9tZqfLvrgJ,0.5433582669846756,0.5324643736594081,0.010893893325267467,0.5500000000000002,False,missing_match,DBLP,42,False,missing_match
250,conf/sigmod/GuhaJKSY02,True,1,z6l0wfs32iYJ,0.9426112801385307,0.039654324077884336,0.9029569560606463,0.5500000000000002,True,correct,DBLP,42,True,correct
251,conf/sigmod/ZhangRL96,True,17,hk9P76dJfcAJ,0.9900067676015665,0.9653403531909671,0.024666414410599358,0.5500000000000002,True,correct,DBLP,42,True,correct
252,conf/sigmod/ConsensM94,True,1,u7rv6LAF8s8J,0.8218465699476378,0.0035200862309276906,0.8183264837167101,0.5500000000000002,True,correct,DBLP,42,False,missing_match
253,journals/tods/FukudaMMT01,True,7,k6ukzru4nX8J,0.9849681390276064,0.8880900840911359,0.0968780549364705,0.5500000000000002,True,correct,DBLP,42,True,correct
254,conf/vldb/Hammond96,True,1,LDxiVdRU6EEJ,0.9837362565588315,0.0159491596760225,0.967787096882809,0.5500000000000002,True,correct,DBLP,42,True,correct
255,conf/vldb/MiningGroup96,True,1,fGw7o-RlqlcJ,0.4935771162407272,0.0009389150331309719,0.4926382012075962,0.5500000000000002,False,missing_match,DBLP,42,True,correct
256,journals/tods/BohlenJS00,True,1,6eheB6Kct4MJ,0.9691760202392956,0.003963600628065707,0.9652124196112299,0.5500000000000002,True,correct,DBLP,42,True,correct
257,conf/sigmod/MarklL02,True,2,b7IXEwTLIHAJ,0.942859109688916,0.1280317920256539,0.8148273176632621,0.5500000000000002,True,correct,DBLP,42,True,correct
258,conf/sigmod/Rosenthal01,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375796%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9221480685254729,0.8577871290825779,0.064360939442895,0.5500000000000002,True,correct,DBLP,42,True,correct
259,conf/sigmod/ChaudhuriGS03,True,1,OFGtGwUHhUQJ,0.9900067829893111,0.003993490011241723,0.9860132929780694,0.5500000000000002,True,correct,DBLP,42,True,correct
260,conf/vldb/BerckenSW97,True,3,w90oK0t46SAJ,0.9705782253862343,0.5141448121919072,0.45643341319432706,0.5500000000000002,True,correct,DBLP,42,True,correct
261,conf/sigmod/BhargavaGI95,True,1,TXvfEP4WTD0J,0.9856733556902195,0.005315767983059239,0.9803575877071603,0.5500000000000002,True,correct,DBLP,42,True,correct
262,conf/vldb/LakshmananPZ03,True,2,zbzO-4fuIwUJ,0.9873447310510527,0.95676831592009,0.030576415130962653,0.5500000000000002,True,correct,DBLP,42,True,correct
263,conf/sigmod/BornhovdAKMPR03,True,2,7lPu8hBgKksJ,0.9732317006988377,0.9429340542864443,0.03029764641239341,0.5500000000000002,True,correct,DBLP,42,True,correct
