record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
157,conf/vldb/DillKMRST01,True,3,eZoS-yciSRsJ,0.9487991197386556,0.8160710153747849,0.13272810436387072,0.5000000000000001,True,correct,DBLP,44
158,journals/vldb/Halevy02,True,1,cDN9oOqsTE0J,0.6100593766599836,0.5853189402373382,0.02474043642264534,0.5000000000000001,True,false_link,DBLP,44
159,conf/sigmod/TheobaldW02,True,1,w5_HkketH-wJ,0.992417566576625,0.003261165692288277,0.9891564008843368,0.5000000000000001,True,correct,DBLP,44
160,conf/vldb/AnKR03,True,1,Z9dkL1yphh8J,0.9627095657637331,0.0009414653082030554,0.9617681004555301,0.5000000000000001,True,correct,DBLP,44
161,journals/vldb/TsatalosSI96,True,2,zt5Ck1PrGf0J,0.9722407344267031,0.8549867065807332,0.11725402784596994,0.5000000000000001,True,correct,DBLP,44
162,conf/vldb/AcharyaFZ96,True,6,ccEW59Ac84MJ,0.9819199011357905,0.889987061155447,0.09193283998034352,0.5000000000000001,True,correct,DBLP,44
163,journals/sigmod/FifeG03,True,1,oOdAqQph_zsJ,0.9897467474835625,0.14272256946715361,0.847024178016409,0.5000000000000001,True,correct,DBLP,44
164,journals/tods/TendickM94,True,1,FxCxfE4m1rUJ,0.9573364033947296,0.005931461424862807,0.9514049419698668,0.5000000000000001,True,correct,DBLP,44
165,journals/sigmod/EisenbergM98a,True,1,AatoNnELw78J,0.992336078288398,0.14659593222131026,0.8457401460670877,0.5000000000000001,True,correct,DBLP,44
166,conf/vldb/ZhuS02,True,1,iuyRrJJDBcIJ,0.9919785289720797,0.0035957061473042163,0.9883828228247755,0.5000000000000001,True,correct,DBLP,44
167,conf/vldb/HeymannTKWRMF02,True,1,EAZ5Gz22bIUJ,0.9878063310244025,0.0004549079030125483,0.98735142312139,0.5000000000000001,True,correct,DBLP,44
168,journals/tods/DeyS96,True,3,uZVc1wSi3y4J,0.9856901765374467,0.9293047778367459,0.056385398700700806,0.5000000000000001,True,correct,DBLP,44
169,conf/sigmod/MiloAABN03,True,2,fHp5E4Rxt7cJ,0.9561321582200909,0.7606034912901273,0.19552866692996362,0.5000000000000001,True,correct,DBLP,44
170,conf/vldb/PoosalaI96,True,1,NTlGMs3lqNEJ,0.9767471291793353,0.007052284725666208,0.969694844453669,0.5000000000000001,True,correct,DBLP,44
171,conf/vldb/Chawathe99,True,3,1-mxxSvIMB8J,0.960422974005938,0.8652246540335239,0.09519831997241412,0.5000000000000001,True,correct,DBLP,44
172,journals/sigmod/Bussler02,True,1,Phcd3C1cfLcJ,0.9923360770283763,0.01801030075684452,0.9743257762715318,0.5000000000000001,True,correct,DBLP,44
173,conf/vldb/DeWittKLPY94,True,6,cehAAlTq4s8J,0.9853996842530774,0.47887764578646863,0.5065220384666088,0.5000000000000001,True,correct,DBLP,44
174,conf/vldb/ShashaB02,True,4,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9740207794748902,0.9535062326077568,0.020514546867133387,0.5000000000000001,True,correct,DBLP,44
175,conf/sigmod/WitkowskiBBDFGSS03,True,1,ygCe1xRFuKgJ,0.9794098271852245,0.02920523383558064,0.9502045933496439,0.5000000000000001,True,correct,DBLP,44
176,journals/sigmod/Chaudhri98,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D273247%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5761486411668282,0.0006236519175581486,0.57552498924927,0.5000000000000001,True,correct,DBLP,44
177,conf/sigmod/LahiriJJC98,True,1,qtwJ7XWG9JIJ,0.9790723383360811,0.0008593877966899774,0.9782129505393912,0.5000000000000001,True,correct,DBLP,44
178,conf/sigmod/RundensteinerKRCJM96,True,5,UEaXoXn3DicJ,0.9858641989438303,0.9341398535753097,0.05172434536852055,0.5000000000000001,True,correct,DBLP,44
179,conf/vldb/Suciu96,True,2,D45fvUWVon0J,0.9919785314729703,0.7048014181954211,0.28717711327754925,0.5000000000000001,True,correct,DBLP,44
180,conf/sigmod/ClaypoolRZSK01,True,1,1VWOXPII9HUJ,0.8363340060927025,0.00117485860604972,0.8351591474866528,0.5000000000000001,True,correct,DBLP,44
181,journals/tods/Revesz98,True,1,dr8s9hbwjR0J,0.9828460173502168,0.012863008787590327,0.9699830085626265,0.5000000000000001,True,correct,DBLP,44
182,conf/sigmod/CareyDNAGS97,True,5,mt8Q1YmVRkMJ,0.9719508009570851,0.8704997418985311,0.101451059058554,0.5000000000000001,True,correct,DBLP,44
183,conf/sigmod/AltinelABFSZ99,True,5,ebmulQBhqZEJ,0.990540293233305,0.9688434030848936,0.021696890148411363,0.5000000000000001,True,correct,DBLP,44
184,conf/sigmod/DeutschFS99,True,12,QxtGOVsCF78J,0.992417590849376,0.9627140403622825,0.0297035504870935,0.5000000000000001,True,correct,DBLP,44
185,journals/sigmod/Ozsoyoglu99,False,0,qU_IX5KFwIoJ,0.010657470979596653,0.008741961662922567,0.0019155093166740855,0.5000000000000001,False,unmatched_abstention,DBLP,44
186,conf/sigmod/KotidisR98,True,2,CpHJwU8o-BkJ,0.9924175657214084,0.937337836764843,0.05507972895656543,0.5000000000000001,True,correct,DBLP,44
187,conf/vldb/HalversonBKKRTVWND03,True,1,oR7DmJ9JJDYJ,0.9671553675960959,0.01049320211310997,0.9566621654829859,0.5000000000000001,True,correct,DBLP,44
188,conf/vldb/PapadiasZMT03,True,1,hJ8VP7FyOL0J,0.9919785302904105,0.015553164069329302,0.9764253662210812,0.5000000000000001,True,correct,DBLP,44
189,journals/sigmod/David03,True,1,vhUs7wTpUOoJ,0.9842199281898292,0.0009007602072981854,0.9833191679825309,0.5000000000000001,True,correct,DBLP,44
190,conf/vldb/BrodieC99,True,2,80T8-ddj8OsJ,0.9776166535464345,0.7840375816560512,0.19357907189038326,0.5000000000000001,True,correct,DBLP,44
191,conf/vldb/Selinger02,True,1,76u3c8hIWqoJ,0.9809935033658944,0.002109942301506277,0.9788835610643881,0.5000000000000001,True,correct,DBLP,44
192,conf/vldb/NiermanJ02,True,1,1NZsxf_zwF4J,0.9904455931363714,0.0025181050729347924,0.9879274880634366,0.5000000000000001,True,correct,DBLP,44
193,conf/vldb/Cluet03,True,1,faRBjw1op8YJ,0.9830355763373136,0.0015760762195395504,0.981459500117774,0.5000000000000001,True,correct,DBLP,44
194,conf/vldb/GuntzerBK00,True,3,EdQ4M7GEnzoJ,0.9696622162590789,0.8127409297693053,0.15692128648977355,0.5000000000000001,True,correct,DBLP,44
195,journals/sigmod/BrunieK96,True,1,spI2g7jFHuYJ,0.9923360800170712,0.00095422875345264,0.9913818512636186,0.5000000000000001,True,correct,DBLP,44
196,conf/vldb/Vieille98,True,1,nlyEH7GkrjoJ,0.9830356041814007,0.001807376099501956,0.9812282280818987,0.5000000000000001,True,correct,DBLP,44
197,journals/vldb/MuckP97,True,1,yHSQJtyFciMJ,0.9118840059348016,0.0005263855255943472,0.9113576204092072,0.5000000000000001,True,correct,DBLP,44
198,conf/sigmod/Team02,True,1,r5oJTEjlOPgJ,0.9426285875504424,0.0017244469552464357,0.940904140595196,0.5000000000000001,True,correct,DBLP,44
199,conf/vldb/AbiteboulABBNM03,True,1,TD1X4Bo-eYsJ,0.9733852441133993,0.004823803402445056,0.9685614407109543,0.5000000000000001,True,correct,DBLP,44
200,conf/vldb/RastogiS98,True,5,yztQfwBZU6EJ,0.9779083587499723,0.963715234733465,0.014193124016507297,0.5000000000000001,True,correct,DBLP,44
201,journals/sigmod/RossGN03,False,0,tOa0zXK5Ba4J,0.44060890106306266,0.34768070454833094,0.09292819651473172,0.5000000000000001,False,unmatched_abstention,DBLP,44
202,journals/vldb/BraumandlCKK00,True,1,snWxBtd7kK8J,0.9634560365415583,0.012038363687729106,0.9514176728538292,0.5000000000000001,True,correct,DBLP,44
203,conf/vldb/BliujuteJSS98,True,5,oBpe7jg0YHYJ,0.9913395789932493,0.7881517536866937,0.20318782530655566,0.5000000000000001,True,correct,DBLP,44
204,conf/vldb/AlonsoHST97,True,1,iRJV85kKVgwJ,0.9916325108936541,0.0035281103905180434,0.9881044005031361,0.5000000000000001,True,correct,DBLP,44
205,conf/vldb/SrinivasanDFCJYKTDB00,True,1,RmyORCW6qn8J,0.9825066272570445,0.0014878391594143887,0.9810187880976301,0.5000000000000001,True,correct,DBLP,44
206,conf/sigmod/BrunoKS02,True,3,GahdNMZNCWgJ,0.9617989116034631,0.44806278197293253,0.5137361296305305,0.5000000000000001,True,correct,DBLP,44
207,conf/sigmod/WhiteD94,True,2,jKBaGqWJK2oJ,0.8853574471711351,0.6909791821135565,0.1943782650575786,0.5000000000000001,True,correct,DBLP,44
208,journals/vldb/BenzakenD95,True,1,rF3edU2oNcEJ,0.8841012030967589,0.009579148910796479,0.8745220541859624,0.5000000000000001,True,correct,DBLP,44
209,conf/sigmod/Galindo-LegariaJ01,True,1,BSlaDX5r0HQJ,0.989320263168801,0.0020480146875943364,0.9872722484812066,0.5000000000000001,True,correct,DBLP,44
210,conf/sigmod/Shasha97,True,2,r2TwyhAdYecJ,0.46250460403782695,0.06999238236153202,0.39251222167629496,0.5000000000000001,False,missing_match,DBLP,44
211,conf/vldb/ChandrasekaranF02,True,4,nqosSM46lCkJ,0.9912695411494067,0.9692869357712252,0.02198260537818153,0.5000000000000001,True,correct,DBLP,44
212,conf/sigmod/NguyenS96,True,4,Cd4NNuZnIn8J,0.9924175674318417,0.8845550519977732,0.10786251543406855,0.5000000000000001,True,correct,DBLP,44
213,journals/sigmod/AilamakiG03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9923360867858263,0.002398600308626491,0.9899374864771998,0.5000000000000001,True,correct,DBLP,44
214,conf/sigmod/DreyerDS95,True,2,i1qU2OFSeloJ,0.9559962815183024,0.10389914181085397,0.8520971397074484,0.5000000000000001,True,correct,DBLP,44
215,journals/sigmod/FreemanG96,True,3,Em3qp7RGalkJ,0.9923360842657857,0.9563192047710384,0.0360168794947473,0.5000000000000001,True,correct,DBLP,44
216,journals/sigmod/BaaderJN97,True,3,dr4SzOhnLB8J,0.37735401253279943,0.3687733586226769,0.008580653910122527,0.5000000000000001,False,missing_match,DBLP,44
217,conf/sigmod/SrikantA96,True,13,KVEv4thH4CgJ,0.9807295749522097,0.9802549542089968,0.0004746207432129168,0.5000000000000001,True,correct,DBLP,44
218,journals/vldb/MedjahedBE03,True,2,YqXx_xeZE2gJ,0.9817233558832998,0.27312474995706904,0.7085986059262308,0.5000000000000001,True,correct,DBLP,44
219,journals/tods/KrishnakumarB94,True,1,8ZjEDOBUd_QJ,0.9818228060082882,0.01843196669903722,0.963390839309251,0.5000000000000001,True,correct,DBLP,44
220,journals/sigmod/SnodgrassACFLLORRSV99,False,0,tOa0zXK5Ba4J,0.5164182628340301,0.4900420262780222,0.02637623655600796,0.5000000000000001,True,false_link,DBLP,44
221,conf/sigmod/Rosenthal01,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375796%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9208113904708859,0.847981623133377,0.0728297673375089,0.5000000000000001,True,correct,DBLP,44
222,conf/sigmod/MayrS99,True,1,1lRZz4bZvxEJ,0.992417569925294,0.0029374718091083165,0.9894800981161856,0.5000000000000001,True,correct,DBLP,44
223,conf/vldb/Moerkotte02,True,1,jiGdThcReckJ,0.9658388323247843,0.0008275194428272605,0.9650113128819571,0.5000000000000001,True,correct,DBLP,44
224,conf/vldb/RosenthalS94,True,1,NFUWsBXtCncJ,0.9813959647983741,0.0013790657630725863,0.9800168990353015,0.5000000000000001,True,correct,DBLP,44
225,conf/sigmod/LabioYG99,True,1,Z5kfiPj7fGMJ,0.9232789566057429,0.0008176712985428486,0.9224612853072001,0.5000000000000001,True,correct,DBLP,44
226,conf/vldb/DeenJNNW00,True,1,jpJMa9UNggoJ,0.900561678209575,0.0008296598640807843,0.8997320183454942,0.5000000000000001,True,correct,DBLP,44
227,conf/sigmod/ChaudhuriN98a,True,3,AiXOfJPvvpUJ,0.9394023153178387,0.9240680063629688,0.015334308954869869,0.5000000000000001,True,correct,DBLP,44
228,journals/tods/PolyzoisG94,True,2,LoL0Yu6h4VAJ,0.9799737761664182,0.9713725550034887,0.008601221162929495,0.5000000000000001,True,correct,DBLP,44
229,conf/vldb/KraftSRM03,False,0,4OyxeTf6A3EJ,0.0009312305501379869,0.0006442856019076473,0.00028694494823033965,0.5000000000000001,False,unmatched_abstention,DBLP,44
230,journals/sigmod/SommerGB02,True,2,8l5_eKZcCh8J,0.9872316437854876,0.13099988115609237,0.8562317626293952,0.5000000000000001,True,correct,DBLP,44
231,conf/sigmod/KotidisR99,True,5,qzjtGDo7OuMJ,0.9924175782854024,0.9664991284508966,0.025918449834505863,0.5000000000000001,True,correct,DBLP,44
232,journals/sigmod/Nascimento03,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.986425200367097,0.7822220703900311,0.2042031299770659,0.5000000000000001,True,correct,DBLP,44
233,conf/sigmod/RothAHCCFSTW96,True,6,2i9wDNdFZM8J,0.9305247404660949,0.6356683715300174,0.2948563689360775,0.5000000000000001,True,correct,DBLP,44
234,conf/vldb/GardarinGT96,True,3,4NKqwzC5A_wJ,0.9795972917174072,0.9144837496907301,0.06511354202667707,0.5000000000000001,True,correct,DBLP,44
235,journals/sigmod/PitouraB95,True,1,KlM6IrItVpcJ,0.9194295268100888,0.0012483151587710083,0.9181812116513178,0.5000000000000001,True,correct,DBLP,44
236,conf/vldb/NaumannLF99,True,3,MEQuU1E4vdoJ,0.9681401757578363,0.7885071153515719,0.17963306040626437,0.5000000000000001,True,correct,DBLP,44
237,journals/sigmod/BernsteinHP00,True,3,FFzJxlpy6TsJ,0.979507560441676,0.874583015509116,0.10492454493255998,0.5000000000000001,True,correct,DBLP,44
238,journals/sigmod/Liu01,False,0,C84rFQN_ug0J,0.5317234452835957,0.47342657356056816,0.058296871723027555,0.5000000000000001,True,false_link,DBLP,44
239,conf/sigmod/ButtlerLPP01,True,1,8TcpKdIK1r0J,0.985167655249351,0.00498094407292442,0.9801867111764266,0.5000000000000001,True,correct,DBLP,44
240,conf/vldb/DonjerkovicR99,True,3,Eq1w4LPv_igJ,0.9919785296643003,0.923891273356249,0.06808725630805135,0.5000000000000001,True,correct,DBLP,44
241,journals/sigmod/FininJ02,True,1,rg8576nvnkUJ,0.9923360834014496,0.0024918056542056707,0.9898442777472439,0.5000000000000001,True,correct,DBLP,44
242,journals/vldb/LandauST95,True,3,N9d3F0NvbcEJ,0.9735370484795635,0.8915373120544658,0.08199973642509761,0.5000000000000001,True,correct,DBLP,44
243,conf/sigmod/ChaudhuriGN02,True,2,KrfR8djb3C8J,0.9360410499545768,0.9039245783091867,0.03211647164539011,0.5000000000000001,True,correct,DBLP,44
244,conf/vldb/Sarawagi00,True,1,z5DmAoBjsjAJ,0.9919785296643003,0.5916829438360208,0.4002955858282795,0.5000000000000001,True,correct,DBLP,44
245,conf/vldb/CarinoO98,True,3,lDNAWc5SrmIJ,0.989681132355868,0.9451877071886812,0.044493425167186795,0.5000000000000001,True,correct,DBLP,44
246,conf/vldb/MaedaT01,True,1,dipeGpTdsoQJ,0.9830355735743416,0.012374010424218434,0.9706615631501231,0.5000000000000001,True,correct,DBLP,44
247,conf/vldb/Hamilton99,True,1,_zPTedzhFhQJ,0.9919785296643003,0.0033555619649766953,0.9886229676993237,0.5000000000000001,True,correct,DBLP,44
248,conf/sigmod/ShklarSKT95,True,1,4IaWCBK6dMQJ,0.9924175633143025,0.048534766714228704,0.9438827966000738,0.5000000000000001,True,correct,DBLP,44
249,conf/sigmod/LeeKC99,True,1,c-5n9qQKLaEJ,0.9853174841401666,0.025354555350506694,0.9599629287896599,0.5000000000000001,True,correct,DBLP,44
250,conf/vldb/StohrMR00,True,1,7fCRAqLTNeUJ,0.9698452756617251,0.019880997237655504,0.9499642784240696,0.5000000000000001,True,correct,DBLP,44
251,conf/vldb/BernsteinD94,True,1,rNNtyNCgHLoJ,0.987840509599055,0.011271585284677364,0.9765689243143777,0.5000000000000001,True,correct,DBLP,44
252,conf/vldb/HulgeriS02,True,2,xGcM9AuhrBMJ,0.9919785311947454,0.9285039430161266,0.06347458817861884,0.5000000000000001,True,correct,DBLP,44
253,conf/vldb/YangG01,True,6,xQYKEHCggZQJ,0.983035578232629,0.932245941191331,0.05078963704129802,0.5000000000000001,True,correct,DBLP,44
254,journals/sigmod/Ozsu03a,False,0,NHxHsUH9L5MJ,0.0772174898372554,0.05418340107861797,0.023034088758637432,0.5000000000000001,False,unmatched_abstention,DBLP,44
255,journals/sigmod/BonifatiC00,True,4,XCdMiXLp41IJ,0.9923361036843271,0.9654512680846845,0.02688483559964261,0.5000000000000001,True,correct,DBLP,44
256,conf/sigmod/Chakrabarti99,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6646963357304996,0.011025795814573906,0.6536705399159257,0.5000000000000001,True,correct,DBLP,44
257,conf/sigmod/MeccaAMMS98,True,3,v2KwhRi-OrMJ,0.976707739472851,0.9636104657145632,0.013097273758287842,0.5000000000000001,True,correct,DBLP,44
258,conf/vldb/KarayannidisTSPMRFEB02,True,1,9KiPVAodKnYJ,0.9865159918561741,0.036598992111204764,0.9499169997449693,0.5000000000000001,True,correct,DBLP,44
259,conf/sigmod/KornMZ03,True,1,6VAQeD6muakJ,0.9924175824892814,0.0009413096533968992,0.9914762728358845,0.5000000000000001,True,correct,DBLP,44
260,conf/vldb/PappasC00,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671850,0.9825249268894016,0.9234747101063984,0.05905021678300326,0.5000000000000001,True,correct,DBLP,44
261,conf/sigmod/ShashaB02,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9855453068592958,0.9357306288745502,0.04981467798474559,0.5000000000000001,True,false_link,DBLP,44
262,journals/sigmod/Fagin02,True,2,C3swZi1md5YJ,0.9923360834014496,0.0029102556203433826,0.9894258277811062,0.5000000000000001,True,correct,DBLP,44
263,conf/sigmod/IlyasRLGL03,True,1,qCnvlNwYp6cJ,0.9287452938659284,0.005199184533370747,0.9235461093325577,0.5000000000000001,True,correct,DBLP,44
264,journals/sigmod/Snodgrass01,False,0,NHxHsUH9L5MJ,0.07358099606097204,0.051571061104830375,0.022009934956141668,0.5000000000000001,False,unmatched_abstention,DBLP,44
265,conf/sigmod/ChanI99,True,2,kNT7yt823K8J,0.9582150509382313,0.9328258030338963,0.025389247904335055,0.5000000000000001,True,correct,DBLP,44
266,conf/sigmod/Lassettre98,True,1,7p2MaOtr7u8J,0.9444182473070785,0.0002457031051696946,0.9441725442019088,0.5000000000000001,True,correct,DBLP,44
267,conf/sigmod/DarR94,True,1,TtV6gGLQ9NMJ,0.9924175657214084,0.2133904688128357,0.7790270969085726,0.5000000000000001,True,correct,DBLP,44
268,conf/vldb/AtzeniMM97,True,7,sARbiNQPPWQJ,0.9919785356400752,0.9267408539574725,0.06523768168260269,0.5000000000000001,True,correct,DBLP,44
269,conf/sigmod/AgrawalCN01,True,1,2Ua-pWTof_YJ,0.992417566576625,0.06348002664171105,0.928937539934914,0.5000000000000001,True,correct,DBLP,44
270,conf/vldb/Mina98,True,2,ButmJWjGXusJ,0.9912101592869924,0.3738545731834212,0.6173555861035712,0.5000000000000001,True,correct,DBLP,44
271,journals/sigmod/MusickM98,True,1,gt83e4uB09wJ,0.5113959014784547,0.001056511200233565,0.5103393902782212,0.5000000000000001,True,correct,DBLP,44
272,conf/vldb/TriantafillouP97,True,1,L7vxP-dXbukJ,0.9758757458907057,0.016787956065455766,0.9590877898252499,0.5000000000000001,True,correct,DBLP,44
273,conf/sigmod/Hammond99,True,1,-ndr_jftgFkJ,0.9825144978322724,0.0010787553331019705,0.9814357424991704,0.5000000000000001,True,correct,DBLP,44
274,conf/sigmod/Pruscino03,False,0,rfuptELfgLkJ,0.0008595509753666674,0.0008078606226311424,5.1690352735524994e-05,0.5000000000000001,False,unmatched_abstention,DBLP,44
275,conf/sigmod/Kulkarni94,True,1,eN_4FTimCKYJ,0.9867145703128631,0.002171669386160089,0.984542900926703,0.5000000000000001,True,correct,DBLP,44
276,conf/vldb/GilbertKMS02,True,2,kxGdQhvpi_sJ,0.9888764189670458,0.9427391603707255,0.04613725859632034,0.5000000000000001,True,correct,DBLP,44
277,journals/tods/ZobelMR98,True,3,tdDLf6RffisJ,0.9856901587706514,0.940806779998531,0.04488337877212034,0.5000000000000001,True,correct,DBLP,44
278,conf/vldb/MarianS03,True,3,JVvFcEnXBmkJ,0.9830356134979576,0.7941089463238831,0.18892666717407458,0.5000000000000001,True,correct,DBLP,44
279,conf/sigmod/GodfreySE98,True,2,f5cqkpUXl0kJ,0.9880861785222972,0.19330470558962656,0.7947814729326707,0.5000000000000001,True,correct,DBLP,44
280,journals/sigmod/RamirezSP94,True,1,V2WMOB42Gj0J,0.979094781658214,0.000901831837744336,0.9781929498204697,0.5000000000000001,True,correct,DBLP,44
281,journals/sigmod/DoanPK95,True,1,c0TSepqRwwMJ,0.9884011090863902,0.0033327115738266866,0.9850683975125636,0.5000000000000001,True,correct,DBLP,44
282,journals/tods/ChenHM95,True,1,pO6SFdVGt5QJ,0.9813177833689061,0.0023012534901259802,0.9790165298787801,0.5000000000000001,True,correct,DBLP,44
283,conf/vldb/FuhDCMTLDRM99,True,1,nh2FuiC6fHgJ,0.9372230166661386,0.001197102738347298,0.9360259139277913,0.5000000000000001,True,correct,DBLP,44
284,conf/vldb/AilamakiDHS01,True,4,gUJrOpj89tQJ,0.9871317729262906,0.6966247124595659,0.2905070604667247,0.5000000000000001,True,correct,DBLP,44
285,journals/sigmod/Dogac02,True,1,dNM-avLn230J,0.5957401209737795,0.5608167908453181,0.03492333012846138,0.5000000000000001,True,false_link,DBLP,44
286,journals/sigmod/Snodgrass00c,False,0,bTx3HtUoRr0J,0.002395719626503829,0.0015856237271950546,0.0008100958993087744,0.5000000000000001,False,unmatched_abstention,DBLP,44
287,journals/sigmod/RamamrithamSSTX96,True,1,kezAM71rts0J,0.983764611029264,0.010530308911572842,0.9732343021176912,0.5000000000000001,True,correct,DBLP,44
