record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
140,conf/vldb/GrustKT03,True,2,25xRkmL_4BsJ,0.9768240278158118,0.4678024804655952,0.5090215473502167,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
141,conf/sigmod/Ballinger94,True,1,xGGBIZmLvmgJ,0.9859464490327473,0.0008182239509922178,0.9851282250817551,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
142,conf/vldb/CareyD96,True,7,5xe-dQqXfI8J,0.9760640636386358,0.8389359748453732,0.13712808879326266,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
143,journals/sigmod/TsotrasJS98,True,2,f3-E7x12K4gJ,0.9879608966854715,0.8366049358749265,0.15135596081054503,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
144,conf/vldb/HerlekarDRGS02,False,0,qkJ_IyVmLfUJ,0.0005672000004653927,0.0005530902384405556,1.4109762024837108e-05,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
145,conf/sigmod/FaloutsosRM94,True,9,AHu54TOP-eoJ,0.9751913539890982,0.9007462579112008,0.0744450960778974,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
146,conf/sigmod/GatziuGD95,True,3,NU4yPbIkZpsJ,0.9242976687510172,0.8788568459865131,0.04544082276450401,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
147,journals/sigmod/PitouraAPSV03,True,3,jKxELUmoSkEJ,0.974118247060339,0.9397321781564186,0.034386068903920375,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
148,conf/vldb/KornMS02,True,1,mClzTQppJE4J,0.9907436051185187,0.020203665126864175,0.9705399399916544,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
149,conf/sigmod/AgrawalASY97,True,5,3nxl8d4c0t4J,0.9855675747219761,0.9365401931972854,0.04902738152469066,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
150,conf/vldb/WangHH00,True,1,qbxHq9qXVrUJ,0.9907436180837574,0.5933387760233614,0.39740484206039606,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
151,journals/tods/ChaudhuriS99,True,5,QCFUIVkspywJ,0.9843339969932747,0.8915484163662305,0.09278558062704423,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
152,journals/sigmod/Zhang95,True,1,f86VsMJZ9gAJ,0.9911194784924485,0.000499872423745462,0.990619606068703,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
153,conf/vldb/TengCY03,True,1,wJjaZnzD6pAJ,0.9848264882295046,0.44238959239666453,0.54243689583284,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
154,journals/vldb/DanYC95,True,1,SsOLRJZrmtYJ,0.9769856389245513,0.5848159279490447,0.39216971097550657,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
155,journals/vldb/DeyBS96,True,1,q8IL-AZTmcgJ,0.9762862643065019,0.1387430304353893,0.8375432338711126,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
156,conf/sigmod/BerckenDS00,True,4,3IFlpeKgLlAJ,0.978189914721984,0.9331177146795263,0.04507220004245771,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
157,conf/vldb/DillKMRST01,True,3,eZoS-yciSRsJ,0.9469124334639291,0.8028714010125131,0.14404103245141597,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
158,journals/vldb/Halevy02,True,1,cDN9oOqsTE0J,0.5872785450874276,0.5628268871616652,0.024451657925762427,0.6000000000000002,False,missing_match,DBLP,44,False,missing_match,Q1
159,conf/sigmod/TheobaldW02,True,1,w5_HkketH-wJ,0.9912053639796832,0.004119337896008847,0.9870860260836744,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
160,conf/vldb/AnKR03,True,1,Z9dkL1yphh8J,0.9588957866673966,0.0010783836832566583,0.95781740298414,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
161,journals/vldb/TsatalosSI96,True,2,zt5Ck1PrGf0J,0.970298565000977,0.8468243805931779,0.12347418440779911,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
162,conf/vldb/AcharyaFZ96,True,6,ccEW59Ac84MJ,0.9805463299590723,0.8833596141722718,0.09718671578680049,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
163,journals/sigmod/FifeG03,True,1,oOdAqQph_zsJ,0.9882184603770198,0.1425865284718534,0.8456319319051664,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
164,journals/tods/TendickM94,True,1,FxCxfE4m1rUJ,0.9552641085670104,0.0070919796831318644,0.9481721288838785,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
165,journals/sigmod/EisenbergM98a,True,1,AatoNnELw78J,0.9911194774252273,0.15524383300919592,0.8358756444160313,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
166,conf/vldb/ZhuS02,True,1,iuyRrJJDBcIJ,0.9907436026273312,0.004278463485111157,0.98646513914222,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
167,conf/vldb/HeymannTKWRMF02,True,1,EAZ5Gz22bIUJ,0.9860986143515501,0.0005978966007412638,0.9855007177508088,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
168,journals/tods/DeyS96,True,3,uZVc1wSi3y4J,0.9843340327815483,0.921717203832879,0.06261682894866927,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
169,conf/sigmod/MiloAABN03,True,2,fHp5E4Rxt7cJ,0.9541505461363808,0.7502252591364651,0.20392528699991574,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
170,conf/vldb/PoosalaI96,True,1,NTlGMs3lqNEJ,0.9751623332258452,0.008851513660706195,0.966310819565139,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
171,conf/vldb/Chawathe99,True,3,1-mxxSvIMB8J,0.9583799482609177,0.8561592784357028,0.10222066982521483,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
172,journals/sigmod/Bussler02,True,1,Phcd3C1cfLcJ,0.9911194761015134,0.02115205697359685,0.9699674191279165,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
173,conf/vldb/DeWittKLPY94,True,6,cehAAlTq4s8J,0.9834425736984836,0.47292641276225394,0.5105161609362296,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
174,conf/vldb/ShashaB02,True,4,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9727039945065254,0.9501035835113891,0.022600410995136322,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
175,conf/sigmod/WitkowskiBBDFGSS03,True,1,ygCe1xRFuKgJ,0.9775757393479838,0.03558185606303599,0.9419938832849478,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
176,journals/sigmod/Chaudhri98,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D273247%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5851140900476816,0.000767828930706486,0.5843462611169751,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q3
177,conf/sigmod/LahiriJJC98,True,1,qtwJ7XWG9JIJ,0.9769244437399623,0.0011417157265755813,0.9757827280133867,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
178,conf/sigmod/RundensteinerKRCJM96,True,5,UEaXoXn3DicJ,0.9838982624273839,0.9287007898633187,0.05519747256406515,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
179,conf/vldb/Suciu96,True,2,D45fvUWVon0J,0.990743605573647,0.6975466940543673,0.29319691151927973,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
180,conf/sigmod/ClaypoolRZSK01,True,1,1VWOXPII9HUJ,0.8348600903543056,0.0014121709735994182,0.8334479193807062,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
181,journals/tods/Revesz98,True,1,dr8s9hbwjR0J,0.9813185748508522,0.014672431006455443,0.9666461438443967,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
182,conf/sigmod/CareyDNAGS97,True,5,mt8Q1YmVRkMJ,0.9668727067636353,0.87085538714332,0.09601731962031534,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
183,conf/sigmod/AltinelABFSZ99,True,5,ebmulQBhqZEJ,0.9890976695012021,0.9641665639273764,0.024931105573825718,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
184,conf/sigmod/DeutschFS99,True,12,QxtGOVsCF78J,0.9912053909337899,0.9575066894752664,0.033698701458523495,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
185,journals/sigmod/Ozsoyoglu99,False,0,qU_IX5KFwIoJ,0.012422568266996345,0.009710458837800376,0.0027121094291959694,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
186,conf/sigmod/KotidisR98,True,2,CpHJwU8o-BkJ,0.9912053629226919,0.9317527735394129,0.05945258938327902,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
187,conf/vldb/HalversonBKKRTVWND03,True,1,oR7DmJ9JJDYJ,0.9652694116074393,0.012297788808819045,0.9529716227986202,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
188,conf/vldb/PapadiasZMT03,True,1,hJ8VP7FyOL0J,0.9907436040065488,0.017883959116074162,0.9728596448904746,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
189,journals/sigmod/David03,True,1,vhUs7wTpUOoJ,0.9821277347491504,0.001143079835400261,0.9809846549137501,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
190,conf/vldb/BrodieC99,True,2,80T8-ddj8OsJ,0.9760646153177017,0.7768838401969628,0.19918077512073895,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
191,conf/vldb/Selinger02,True,1,76u3c8hIWqoJ,0.9786136479944562,0.0021450040399381472,0.976468643954518,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
192,conf/vldb/NiermanJ02,True,1,1NZsxf_zwF4J,0.9890358316389173,0.001223189970951815,0.9878126416679655,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
193,conf/vldb/Cluet03,True,1,faRBjw1op8YJ,0.981713199582409,0.001969872313195513,0.9797433272692134,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
194,conf/vldb/GuntzerBK00,True,3,EdQ4M7GEnzoJ,0.9679667757339152,0.8025168277326183,0.16544994800129686,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
195,journals/sigmod/BrunieK96,True,1,spI2g7jFHuYJ,0.9911194795596694,0.001241527583399547,0.9898779519762698,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
196,conf/vldb/Vieille98,True,1,nlyEH7GkrjoJ,0.9817132284254652,0.00223545653196433,0.9794777718935008,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
197,journals/vldb/MuckP97,True,1,yHSQJtyFciMJ,0.9095163733132638,0.0006978577015267384,0.9088185156117371,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
198,conf/sigmod/Team02,True,1,r5oJTEjlOPgJ,0.9349222442458057,0.0007130623306890289,0.9342091819151167,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
199,conf/vldb/AbiteboulABBNM03,True,1,TD1X4Bo-eYsJ,0.9716829982430277,0.006021004949700399,0.9656619932933274,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
200,conf/vldb/RastogiS98,True,5,yztQfwBZU6EJ,0.9742389706589494,0.96139643472341,0.012842535935539412,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
201,journals/sigmod/RossGN03,False,0,tOa0zXK5Ba4J,0.4464073864901172,0.34786378450329614,0.09854360198682105,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q2
202,journals/vldb/BraumandlCKK00,True,1,snWxBtd7kK8J,0.9612162800523533,0.01411507946685305,0.9471012005855002,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
203,conf/vldb/BliujuteJSS98,True,5,oBpe7jg0YHYJ,0.9900282868784208,0.7776699715173132,0.2123583153611076,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
204,conf/vldb/AlonsoHST97,True,1,iRJV85kKVgwJ,0.9903560268331679,0.00429723176995485,0.986058795063213,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
205,conf/vldb/SrinivasanDFCJYKTDB00,True,1,RmyORCW6qn8J,0.9802675176841816,0.0020278164277039963,0.9782397012564776,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
206,conf/sigmod/BrunoKS02,True,3,GahdNMZNCWgJ,0.957471122592101,0.44061018788122697,0.516860934710874,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
207,conf/sigmod/WhiteD94,True,2,jKBaGqWJK2oJ,0.8829760309012561,0.6809794702823072,0.20199656061894888,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
208,journals/vldb/BenzakenD95,True,1,rF3edU2oNcEJ,0.8835057221108722,0.011082053751802295,0.8724236683590699,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
209,conf/sigmod/Galindo-LegariaJ01,True,1,BSlaDX5r0HQJ,0.9877348007349507,0.0016585029919057082,0.986076297743045,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
210,conf/sigmod/Shasha97,True,2,r2TwyhAdYecJ,0.4758277721886562,0.07545039413030974,0.40037737805834644,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q3
211,conf/vldb/ChandrasekaranF02,True,4,nqosSM46lCkJ,0.9899499761240101,0.9649639583546511,0.024986017769359048,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
212,conf/sigmod/NguyenS96,True,4,Cd4NNuZnIn8J,0.9912053650366743,0.8783290932345315,0.11287627180214288,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
213,journals/sigmod/AilamakiG03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.991119486988962,0.0008508238606937141,0.9902686631282683,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
214,conf/sigmod/DreyerDS95,True,2,i1qU2OFSeloJ,0.9516453779997311,0.11138529568156255,0.8402600823181686,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
215,journals/sigmod/FreemanG96,True,3,Em3qp7RGalkJ,0.9911194843415367,0.9550605098995126,0.036058974442024105,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
216,journals/sigmod/BaaderJN97,True,3,dr4SzOhnLB8J,0.39300998043835567,0.3847036048719098,0.008306375566445867,0.6000000000000002,False,missing_match,DBLP,44,True,correct,Q1
217,conf/sigmod/SrikantA96,True,13,KVEv4thH4CgJ,0.9794668379988622,0.9789758389550492,0.0004909990438130007,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
218,journals/vldb/MedjahedBE03,True,2,YqXx_xeZE2gJ,0.9802042891162399,0.27663256159872507,0.7035717275175148,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
219,journals/tods/KrishnakumarB94,True,1,8ZjEDOBUd_QJ,0.9802375442209923,0.022469548741124567,0.9577679954798677,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
220,journals/sigmod/SnodgrassACFLLORRSV99,False,0,tOa0zXK5Ba4J,0.5161818488594272,0.4930412462974512,0.023140602561975976,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
221,conf/sigmod/Rosenthal01,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375796%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9147725538256791,0.8448844971599225,0.06988805666575659,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
222,conf/sigmod/MayrS99,True,1,1lRZz4bZvxEJ,0.9912053676587244,0.0024099484369576557,0.9887954192217667,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
223,conf/vldb/Moerkotte02,True,1,jiGdThcReckJ,0.9615678541112376,0.001115406404030195,0.9604524477072074,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
224,conf/vldb/RosenthalS94,True,1,NFUWsBXtCncJ,0.9799990979010174,0.0008479099558029789,0.9791511879452144,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
225,conf/sigmod/LabioYG99,True,1,Z5kfiPj7fGMJ,0.9169472091219536,0.0010807149454710456,0.9158664941764826,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
226,conf/vldb/DeenJNNW00,True,1,jpJMa9UNggoJ,0.8938756544685521,0.0010561274105184758,0.8928195270580336,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
227,conf/sigmod/ChaudhuriN98a,True,3,AiXOfJPvvpUJ,0.9338420609461633,0.9155879541459857,0.018254106800177583,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
228,journals/tods/PolyzoisG94,True,2,LoL0Yu6h4VAJ,0.9782886138177453,0.967614347022967,0.010674266794778342,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
229,conf/vldb/KraftSRM03,False,0,qbdSvwwe7VEJ,0.0008303888390574215,0.0004731483226895146,0.00035724051636790686,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
230,journals/sigmod/SommerGB02,True,2,8l5_eKZcCh8J,0.9854219867443559,0.13632459011172518,0.8490973966326307,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
231,conf/sigmod/KotidisR99,True,5,qzjtGDo7OuMJ,0.9912053769282521,0.9615937842689916,0.0296115926592605,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
232,journals/sigmod/Nascimento03,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9846535603545405,0.7735941333182255,0.21105942703631508,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
233,conf/sigmod/RothAHCCFSTW96,True,6,2i9wDNdFZM8J,0.9246168966515385,0.6437228234840939,0.2808940731674445,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
234,conf/vldb/GardarinGT96,True,3,4NKqwzC5A_wJ,0.9781238653289889,0.9091735039748946,0.06895036135409427,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
235,journals/sigmod/PitouraB95,True,1,KlM6IrItVpcJ,0.9141775391984904,0.00165937909458195,0.9125181601039085,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
236,conf/vldb/NaumannLF99,True,3,MEQuU1E4vdoJ,0.966441603946628,0.7816643274453849,0.1847772765012431,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
237,journals/sigmod/BernsteinHP00,True,3,FFzJxlpy6TsJ,0.9769291717480283,0.8673504500022655,0.10957872174576277,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
238,journals/sigmod/Liu01,False,0,C84rFQN_ug0J,0.5124328524516025,0.48302467094818596,0.029408181503416564,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
239,conf/sigmod/ButtlerLPP01,True,1,8TcpKdIK1r0J,0.9831287907662282,0.004959766633215262,0.9781690241330129,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
240,conf/vldb/DonjerkovicR99,True,3,Eq1w4LPv_igJ,0.9907436033497072,0.9215709615590653,0.06917264179064198,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
241,journals/sigmod/FininJ02,True,1,rg8576nvnkUJ,0.9911194832743164,0.0029893702019849365,0.9881301130723315,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
242,journals/vldb/LandauST95,True,3,N9d3F0NvbcEJ,0.9716457015542422,0.8818627054647801,0.08978299608946216,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
243,conf/sigmod/ChaudhuriGN02,True,2,KrfR8djb3C8J,0.929988541567674,0.8921542095559215,0.03783433201175246,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
244,conf/vldb/Sarawagi00,True,1,z5DmAoBjsjAJ,0.9907436033497072,0.5842302172379653,0.4065133861117419,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
245,conf/vldb/CarinoO98,True,3,lDNAWc5SrmIJ,0.9881787181398701,0.9395507586291947,0.048627959510675445,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
246,conf/vldb/MaedaT01,True,1,dipeGpTdsoQJ,0.9817131968824824,0.014763982544818638,0.9669492143376638,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
247,conf/vldb/Hamilton99,True,1,_zPTedzhFhQJ,0.9907436033497072,0.004223549990772711,0.9865200533589346,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
248,conf/sigmod/ShklarSKT95,True,1,4IaWCBK6dMQJ,0.9912053604641996,0.05468697430296836,0.9365183861612313,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
249,conf/sigmod/LeeKC99,True,1,c-5n9qQKLaEJ,0.9832942098281817,0.0271020072476384,0.9561922025805433,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
250,conf/vldb/StohrMR00,True,1,7fCRAqLTNeUJ,0.9665410907251414,0.022778856420892703,0.9437622343042487,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
251,conf/vldb/BernsteinD94,True,1,rNNtyNCgHLoJ,0.9861364436600805,0.013422482842968278,0.9727139608171121,0.6000000000000002,True,correct,DBLP,44,True,correct,Q4
252,conf/vldb/HulgeriS02,True,2,xGcM9AuhrBMJ,0.9907436051185187,0.9261861937902945,0.06455741132822412,0.6000000000000002,True,correct,DBLP,44,True,correct,Q2
253,conf/vldb/YangG01,True,6,xQYKEHCggZQJ,0.9817132017591773,0.9268044624028503,0.05490873935632701,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
254,journals/sigmod/Ozsu03a,False,0,NHxHsUH9L5MJ,0.08385695608681282,0.05921446986731183,0.024642486219500985,0.6000000000000002,False,unmatched_abstention,DBLP,44,False,unmatched_abstention,Q1
255,journals/sigmod/BonifatiC00,True,4,XCdMiXLp41IJ,0.9911195057074217,0.9597392406908587,0.03138026501656299,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
256,conf/sigmod/Chakrabarti99,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6429717298307126,0.013454170737439625,0.629517559093273,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
257,conf/sigmod/MeccaAMMS98,True,3,v2KwhRi-OrMJ,0.9729487589467499,0.9596102825976129,0.013338476349136985,0.6000000000000002,True,correct,DBLP,44,True,correct,Q1
258,conf/vldb/KarayannidisTSPMRFEB02,True,1,9KiPVAodKnYJ,0.98467273800639,0.04267457219563797,0.941998165810752,0.6000000000000002,True,correct,DBLP,44,True,correct,Q3
